id	filename	md5	size	state
b1182c5c-410c-41c3-b454-0dfa28bcaa6a	ed30ab10-5d65-4aeb-ba72-ec3e9b768cd3.rna_seq.genomic.gdc_realn.bam	43172b0a3142d9ec393f938d07411dd0	3878380058	released
a0755929-e85a-4ea8-a7bd-3413bd734c75	0e3e11b9-9f43-4a0d-8665-023fae9f8b00.rna_seq.genomic.gdc_realn.bam	b5458c89093f475adf18124e04c4ee14	3082977124	released
35b18dab-9047-431b-b01b-1888d995d5dd	52b34ef3-a814-4aa9-a395-6beea6a71f11.rna_seq.genomic.gdc_realn.bam	473ece8e4be315a37337056ad494821b	3705770178	released
09c0af14-a98f-4939-a132-9efcb4c2bc57	186b7ed8-cc25-45b6-bf7d-25d7a3a2154a.rna_seq.genomic.gdc_realn.bam	4a87266d0ba463c2a0a13fc403888efb	6133175097	released
7edd3c0d-516d-4b81-bdc1-8ca8997a8bff	f07f72e3-8bd8-4a16-91b4-e4444c2745d9.rna_seq.genomic.gdc_realn.bam	c3decc6ec11e51b6d69bbbe5c8d40b28	12156202086	released
2b987ab5-2a04-4046-bd60-cb219c9e74b5	b603c2a6-4366-415a-871e-5949a2a8a4b6.rna_seq.genomic.gdc_realn.bam	34eb4a050067447874eb16830157a909	6374581243	released
9e841128-e372-44dc-ada0-72be76782a2c	9f938aa7-9fc1-4893-aee4-15ab668b9260.rna_seq.genomic.gdc_realn.bam	32173e6cd58c5b3f58760b5d84e7e080	9628365379	released
2239f076-6a9e-4aa3-b716-adabbc55d3de	cbf298e2-94bb-48c9-ae07-408081055497.rna_seq.genomic.gdc_realn.bam	b8888350c37460d17713758e1ba86484	4723041552	released
ae528992-720c-4818-ac5e-8e1b0509f9d9	0a4e0b83-7afa-475b-8586-e9e79e31d6d2.rna_seq.genomic.gdc_realn.bam	6a512b41e894e52a0b5124fd2f0ca0d0	5723037595	released
2a73ab35-41bc-48ca-910c-b562f830aeb3	882d1be3-1f82-41e7-8538-1ef513efef32.rna_seq.genomic.gdc_realn.bam	44f430a54daf4f57ec6022765fbcbfcb	11522314535	released
a7834ece-39e1-4d47-a316-ae285a473c86	75eaaf2c-7cd9-416d-88c0-7c5502db9ab5.rna_seq.genomic.gdc_realn.bam	07d579e5bf8ab4713ad5c60d006889f7	3861660421	released
788ecc45-ea2c-4197-9537-02016cfe14d3	32248a54-89ad-43a3-aa20-1c1897cb0054.rna_seq.genomic.gdc_realn.bam	913dfd9150e346feba6d80177b341a54	11989928234	released
a124f52b-3a64-4642-ba61-9307ac5cb3bc	146a69db-f304-4dd3-97e2-4d11b6512069.rna_seq.genomic.gdc_realn.bam	acd65c912b9d94e310c62335152ed748	14246319885	released
039e9a74-2e83-4962-ae9b-23f11d5c5fba	b5909b96-7ef6-497a-802e-11805dc7ded7.rna_seq.genomic.gdc_realn.bam	7bf581f8290e7c6626a34efa6d434ac1	5893523461	released
190ab37d-58fc-4f14-b02c-3eaac5a89260	25a6fe1b-0472-489f-a721-f596395badb1.rna_seq.genomic.gdc_realn.bam	b49716900bcfe2de3a98129b9228660d	11006819720	released
b6d50fd3-1810-48d6-aab1-c97f9c29d194	c6bf25d8-abea-411f-bb80-6e6fefb82757.rna_seq.genomic.gdc_realn.bam	d809cd1864a95d9918b43802f202e99c	5583271671	released
2528b21b-8145-4c2c-b946-dae173928f7c	27266d85-3f2c-489f-9e5d-663d94ae9f55.rna_seq.genomic.gdc_realn.bam	d94a9cca72743e299fef4d460b44375e	7208149768	released
39360ea0-c687-4856-bd05-bcde98012898	4b6c958a-7e20-4b88-b30a-2406b123c8c1.rna_seq.genomic.gdc_realn.bam	70c8218fe94cb965d960e0cf53f8a4a8	9637514780	released
fda585d3-a881-4831-8dd4-e391fc9d6e7c	ef19e097-8ae9-4362-b77a-76d8f5399760.rna_seq.genomic.gdc_realn.bam	b082605612527534ca85f117be32aa64	3824587135	released
a35d80d8-8b94-4f66-b408-bbe19f3edd54	9301f86d-9d6f-4aa6-a640-a543b5aea5db.rna_seq.genomic.gdc_realn.bam	95edd3315db8689e0bdf103419961f85	13809874050	released
8bd1c6e6-6810-479c-a46f-f3a902296601	b8ae4b22-83b8-4cbf-9d3c-49092b7e0903.rna_seq.genomic.gdc_realn.bam	b4473140315cdfa3e25bd8adc1135de5	9228607370	released
105ad832-c4e7-4622-8469-c558f5911bbf	fbb4d953-39c3-4e94-a99c-a8927421709e.rna_seq.genomic.gdc_realn.bam	a4bf6c9eda1e14d4e1f747c46375abfb	6074703397	released
f3968b44-8997-4be0-ad22-4bd460e5b9d1	d21d91e9-6e19-4c5f-aa2e-cdd41d98e542.rna_seq.genomic.gdc_realn.bam	3bb1297393c1f3ceec3fadfd3cf5ba9b	5774973132	released
33c16d35-96da-4400-9f48-1fc7567e30a4	6efebff1-f165-415e-9001-45a782638785.rna_seq.genomic.gdc_realn.bam	7b10d3c5d9aad36b3932567c90cd3fc0	6398888873	released
f9a5ba92-d9d1-409b-91ba-2bfb209c295d	da046621-2982-42dc-b54d-6c875ecb5368.rna_seq.genomic.gdc_realn.bam	ed20756ca6c2d5778b8f04b24526b3ca	7268103350	released
c116d279-6f22-40c9-9521-d5e36af646e5	d5388d2a-976f-4f08-80c2-14bbf4ccc753.rna_seq.genomic.gdc_realn.bam	29f70780954a3b4dffef01c9da8ee854	5065994050	released
46acba46-d33c-458b-b3cf-a9ba60ea32fb	73559b1e-ad93-432f-a7bb-c3946d4120d4.rna_seq.genomic.gdc_realn.bam	15c44a5204aeaa6814e4f9794fd38b2b	5141333765	released
16b44441-90d4-4289-8248-d31251f49f2b	8b3aec43-4c75-4598-bf0a-168f7ffb9f3b.rna_seq.genomic.gdc_realn.bam	8b33afe3aa7ebbdbe4652f022d691677	4341382674	released
810ef019-2069-46ec-903a-a47a2a8211ad	a7c58df0-fffc-4a80-85c4-2dab24b2edc2.rna_seq.genomic.gdc_realn.bam	c870c973e5fbbcf391c8f6529321e827	8348234468	released
a8393e91-f334-4d1f-b13b-8008cf163fd0	ed4e21ee-1471-479e-af75-72c91986787a.rna_seq.genomic.gdc_realn.bam	14ffe12aaaa50e0ff1e3c90b021aa7ea	3908851526	released
0a34988b-4886-4852-9b03-7915c44a0647	e89ecf81-4892-48c8-be13-926f92d5ec97.rna_seq.genomic.gdc_realn.bam	e73c1594088d58a1180c9507db9ff5a7	4284107250	released
f148c5ad-0710-4a88-9303-f83f6b07d5da	a4f3f3fa-b161-402b-bc1a-1dddd6be8097.rna_seq.genomic.gdc_realn.bam	333d88bedc032266a0022a9d7c5a7e6d	5774888351	released
2619993d-6b8b-4380-addd-0be8446e299a	bcb20e91-2931-4694-8268-686aee414fe7.rna_seq.genomic.gdc_realn.bam	dfce6d8a21dcee774eed01f20dab1bff	4567127257	released
6c30992d-b469-4e80-965e-d7643b176f81	9bfd464b-419a-43c0-929a-c1d219713a6f.rna_seq.genomic.gdc_realn.bam	15adaadc6ce778faf5874767f9304811	12673441495	released
5b319617-99a9-4bde-b962-93cc3cac6b77	a787801a-cb3f-4a1f-b14c-ed8f2bfd6028.rna_seq.genomic.gdc_realn.bam	aee9736ff01d49fbf8a1490f35d42ec4	3778193865	released
1eafc7d3-4753-45e1-82c3-d819f9571404	e4fe566f-bf64-408e-a422-fef7b855391f.rna_seq.genomic.gdc_realn.bam	bb3b6fbe4ac01d1666af36fc8f95b669	6099180147	released
a26c9cfc-b7cf-4157-8d75-d668602ed4ff	c29e5bb3-860d-4f1f-b27d-ae5b9d8c4208.rna_seq.genomic.gdc_realn.bam	a3a6a8d69b2cac1485eaffc887eb49e9	4972797118	released
dd1d7a21-1235-4934-b0b2-d4d3a5bf35f8	aeea81c2-afda-410d-a0bb-955e7cddda09.rna_seq.genomic.gdc_realn.bam	b87979a84c3b065dc8f42c4ee312b557	5172165198	released
593cca0d-6f1f-447e-be54-24c4a6ad73c0	93f32fe3-cb5b-4910-bf06-e20c876cd8a5.rna_seq.genomic.gdc_realn.bam	9010deb7cd29d25097b5eda76007f856	7508593134	released
