id	filename	md5	size	state
b1182c5c-410c-41c3-b454-0dfa28bcaa6a	ed30ab10-5d65-4aeb-ba72-ec3e9b768cd3.rna_seq.genomic.gdc_realn.bam	43172b0a3142d9ec393f938d07411dd0	3878380058	released
a0755929-e85a-4ea8-a7bd-3413bd734c75	0e3e11b9-9f43-4a0d-8665-023fae9f8b00.rna_seq.genomic.gdc_realn.bam	b5458c89093f475adf18124e04c4ee14	3082977124	released
35b18dab-9047-431b-b01b-1888d995d5dd	52b34ef3-a814-4aa9-a395-6beea6a71f11.rna_seq.genomic.gdc_realn.bam	473ece8e4be315a37337056ad494821b	3705770178	released
09c0af14-a98f-4939-a132-9efcb4c2bc57	186b7ed8-cc25-45b6-bf7d-25d7a3a2154a.rna_seq.genomic.gdc_realn.bam	4a87266d0ba463c2a0a13fc403888efb	6133175097	released
7edd3c0d-516d-4b81-bdc1-8ca8997a8bff	f07f72e3-8bd8-4a16-91b4-e4444c2745d9.rna_seq.genomic.gdc_realn.bam	c3decc6ec11e51b6d69bbbe5c8d40b28	12156202086	released
2b987ab5-2a04-4046-bd60-cb219c9e74b5	b603c2a6-4366-415a-871e-5949a2a8a4b6.rna_seq.genomic.gdc_realn.bam	34eb4a050067447874eb16830157a909	6374581243	released
9e841128-e372-44dc-ada0-72be76782a2c	9f938aa7-9fc1-4893-aee4-15ab668b9260.rna_seq.genomic.gdc_realn.bam	32173e6cd58c5b3f58760b5d84e7e080	9628365379	released
2239f076-6a9e-4aa3-b716-adabbc55d3de	cbf298e2-94bb-48c9-ae07-408081055497.rna_seq.genomic.gdc_realn.bam	b8888350c37460d17713758e1ba86484	4723041552	released
ae528992-720c-4818-ac5e-8e1b0509f9d9	0a4e0b83-7afa-475b-8586-e9e79e31d6d2.rna_seq.genomic.gdc_realn.bam	6a512b41e894e52a0b5124fd2f0ca0d0	5723037595	released
2a73ab35-41bc-48ca-910c-b562f830aeb3	882d1be3-1f82-41e7-8538-1ef513efef32.rna_seq.genomic.gdc_realn.bam	44f430a54daf4f57ec6022765fbcbfcb	11522314535	released
a7834ece-39e1-4d47-a316-ae285a473c86	75eaaf2c-7cd9-416d-88c0-7c5502db9ab5.rna_seq.genomic.gdc_realn.bam	07d579e5bf8ab4713ad5c60d006889f7	3861660421	released
788ecc45-ea2c-4197-9537-02016cfe14d3	32248a54-89ad-43a3-aa20-1c1897cb0054.rna_seq.genomic.gdc_realn.bam	913dfd9150e346feba6d80177b341a54	11989928234	released
a124f52b-3a64-4642-ba61-9307ac5cb3bc	146a69db-f304-4dd3-97e2-4d11b6512069.rna_seq.genomic.gdc_realn.bam	acd65c912b9d94e310c62335152ed748	14246319885	released
039e9a74-2e83-4962-ae9b-23f11d5c5fba	b5909b96-7ef6-497a-802e-11805dc7ded7.rna_seq.genomic.gdc_realn.bam	7bf581f8290e7c6626a34efa6d434ac1	5893523461	released
190ab37d-58fc-4f14-b02c-3eaac5a89260	25a6fe1b-0472-489f-a721-f596395badb1.rna_seq.genomic.gdc_realn.bam	b49716900bcfe2de3a98129b9228660d	11006819720	released
b6d50fd3-1810-48d6-aab1-c97f9c29d194	c6bf25d8-abea-411f-bb80-6e6fefb82757.rna_seq.genomic.gdc_realn.bam	d809cd1864a95d9918b43802f202e99c	5583271671	released
2528b21b-8145-4c2c-b946-dae173928f7c	27266d85-3f2c-489f-9e5d-663d94ae9f55.rna_seq.genomic.gdc_realn.bam	d94a9cca72743e299fef4d460b44375e	7208149768	released
39360ea0-c687-4856-bd05-bcde98012898	4b6c958a-7e20-4b88-b30a-2406b123c8c1.rna_seq.genomic.gdc_realn.bam	70c8218fe94cb965d960e0cf53f8a4a8	9637514780	released
fda585d3-a881-4831-8dd4-e391fc9d6e7c	ef19e097-8ae9-4362-b77a-76d8f5399760.rna_seq.genomic.gdc_realn.bam	b082605612527534ca85f117be32aa64	3824587135	released
a35d80d8-8b94-4f66-b408-bbe19f3edd54	9301f86d-9d6f-4aa6-a640-a543b5aea5db.rna_seq.genomic.gdc_realn.bam	95edd3315db8689e0bdf103419961f85	13809874050	released
8bd1c6e6-6810-479c-a46f-f3a902296601	b8ae4b22-83b8-4cbf-9d3c-49092b7e0903.rna_seq.genomic.gdc_realn.bam	b4473140315cdfa3e25bd8adc1135de5	9228607370	released
105ad832-c4e7-4622-8469-c558f5911bbf	fbb4d953-39c3-4e94-a99c-a8927421709e.rna_seq.genomic.gdc_realn.bam	a4bf6c9eda1e14d4e1f747c46375abfb	6074703397	released
f3968b44-8997-4be0-ad22-4bd460e5b9d1	d21d91e9-6e19-4c5f-aa2e-cdd41d98e542.rna_seq.genomic.gdc_realn.bam	3bb1297393c1f3ceec3fadfd3cf5ba9b	5774973132	released
33c16d35-96da-4400-9f48-1fc7567e30a4	6efebff1-f165-415e-9001-45a782638785.rna_seq.genomic.gdc_realn.bam	7b10d3c5d9aad36b3932567c90cd3fc0	6398888873	released
f9a5ba92-d9d1-409b-91ba-2bfb209c295d	da046621-2982-42dc-b54d-6c875ecb5368.rna_seq.genomic.gdc_realn.bam	ed20756ca6c2d5778b8f04b24526b3ca	7268103350	released
c116d279-6f22-40c9-9521-d5e36af646e5	d5388d2a-976f-4f08-80c2-14bbf4ccc753.rna_seq.genomic.gdc_realn.bam	29f70780954a3b4dffef01c9da8ee854	5065994050	released
46acba46-d33c-458b-b3cf-a9ba60ea32fb	73559b1e-ad93-432f-a7bb-c3946d4120d4.rna_seq.genomic.gdc_realn.bam	15c44a5204aeaa6814e4f9794fd38b2b	5141333765	released
16b44441-90d4-4289-8248-d31251f49f2b	8b3aec43-4c75-4598-bf0a-168f7ffb9f3b.rna_seq.genomic.gdc_realn.bam	8b33afe3aa7ebbdbe4652f022d691677	4341382674	released
810ef019-2069-46ec-903a-a47a2a8211ad	a7c58df0-fffc-4a80-85c4-2dab24b2edc2.rna_seq.genomic.gdc_realn.bam	c870c973e5fbbcf391c8f6529321e827	8348234468	released
a8393e91-f334-4d1f-b13b-8008cf163fd0	ed4e21ee-1471-479e-af75-72c91986787a.rna_seq.genomic.gdc_realn.bam	14ffe12aaaa50e0ff1e3c90b021aa7ea	3908851526	released
0a34988b-4886-4852-9b03-7915c44a0647	e89ecf81-4892-48c8-be13-926f92d5ec97.rna_seq.genomic.gdc_realn.bam	e73c1594088d58a1180c9507db9ff5a7	4284107250	released
f148c5ad-0710-4a88-9303-f83f6b07d5da	a4f3f3fa-b161-402b-bc1a-1dddd6be8097.rna_seq.genomic.gdc_realn.bam	333d88bedc032266a0022a9d7c5a7e6d	5774888351	released
2619993d-6b8b-4380-addd-0be8446e299a	bcb20e91-2931-4694-8268-686aee414fe7.rna_seq.genomic.gdc_realn.bam	dfce6d8a21dcee774eed01f20dab1bff	4567127257	released
6c30992d-b469-4e80-965e-d7643b176f81	9bfd464b-419a-43c0-929a-c1d219713a6f.rna_seq.genomic.gdc_realn.bam	15adaadc6ce778faf5874767f9304811	12673441495	released
5b319617-99a9-4bde-b962-93cc3cac6b77	a787801a-cb3f-4a1f-b14c-ed8f2bfd6028.rna_seq.genomic.gdc_realn.bam	aee9736ff01d49fbf8a1490f35d42ec4	3778193865	released
1eafc7d3-4753-45e1-82c3-d819f9571404	e4fe566f-bf64-408e-a422-fef7b855391f.rna_seq.genomic.gdc_realn.bam	bb3b6fbe4ac01d1666af36fc8f95b669	6099180147	released
a26c9cfc-b7cf-4157-8d75-d668602ed4ff	c29e5bb3-860d-4f1f-b27d-ae5b9d8c4208.rna_seq.genomic.gdc_realn.bam	a3a6a8d69b2cac1485eaffc887eb49e9	4972797118	released
dd1d7a21-1235-4934-b0b2-d4d3a5bf35f8	aeea81c2-afda-410d-a0bb-955e7cddda09.rna_seq.genomic.gdc_realn.bam	b87979a84c3b065dc8f42c4ee312b557	5172165198	released
593cca0d-6f1f-447e-be54-24c4a6ad73c0	93f32fe3-cb5b-4910-bf06-e20c876cd8a5.rna_seq.genomic.gdc_realn.bam	9010deb7cd29d25097b5eda76007f856	7508593134	released
8f30956a-71d4-44ac-936d-2b74b6467f96	9207fbc6-99eb-4535-8c02-c8bba5875c1b.rna_seq.genomic.gdc_realn.bam	847ba5e3485fa78079d5cc490e3d7af7	4197100266	released
b70b10f9-633c-48b7-b806-b349e8e9b5f0	b57cc3e6-9017-48b7-9de9-74fe57d9bf6d.rna_seq.genomic.gdc_realn.bam	bfacd08aa7ee15d7fe46c37112f6640e	13123601400	released
8371c736-df69-4b1b-ba41-b578c902fae1	78e95f3e-1067-48a8-9429-dfdd6f587066.rna_seq.genomic.gdc_realn.bam	670d42a0e2ff051974602c2a222b27b0	2828827428	released
32d1c13c-f1eb-4351-94f4-a6b66ea66ff9	9343d3bd-0f60-49c3-8625-31a8a7a846c4.rna_seq.genomic.gdc_realn.bam	01457560e7c05de9978d9fbd4cbc38f1	5769662030	released
a3127d56-8b47-4fa7-954b-86929db5e982	bd84bab3-4614-4806-bfd1-dab3fca9d6fa.rna_seq.genomic.gdc_realn.bam	5e442179a7e32592cc0dcc3ef03ff1de	4537404780	released
9eeae6b9-2031-47fa-80db-e04d53f0bfbd	39807893-979e-44c6-ada9-444c68b863c3.rna_seq.genomic.gdc_realn.bam	ee112c24ad5a50f73af7e572cba82550	6863302605	released
ea802294-a5d3-40c2-8a15-fb9e038cb7db	5d081953-cf3a-40cb-95bf-f418ed3879ac.rna_seq.genomic.gdc_realn.bam	d6688f98bd647dfbbdc9c7d00d7147b3	6137380174	released
bbb6f3d1-ee72-41fa-bd2a-48bb2818f68a	c6dd2eb6-2297-4dc0-8cae-c7a6b733a1c2.rna_seq.genomic.gdc_realn.bam	e929cbceae962049701754f1ed5cffca	4136075002	released
f5105dfe-d0e4-4392-994e-c3f8ec3d66b5	ad3180d3-8ae4-4446-9292-dd0c464b03c9.rna_seq.genomic.gdc_realn.bam	dbb733bc8fcb2c228d51aaf614793798	14556138212	released
035c43e6-c537-4d6e-b9e3-b263533afd5e	14797b04-c56a-4ceb-bd0f-a4e785e90f75.rna_seq.genomic.gdc_realn.bam	7c5813998f3d0ee386210defa9ed17ab	13638294809	released
4a92bf9e-4eee-4e3c-b022-db9355df8e23	143cbdd4-689e-4ba9-b0ad-069629dc7dfa.rna_seq.genomic.gdc_realn.bam	2212d48de102029cc2c8acad722e617e	6368019726	released
64fd558c-0446-4194-bf00-e30d0e944ccd	73fc90cb-2b56-4a6b-8083-42f6647a2478.rna_seq.genomic.gdc_realn.bam	b58ca266521f3828c953d27e375a81f6	9333411029	released
86fb2618-964b-426b-98d2-d8a54fca7a24	fb3e2838-b073-40c9-824f-3216f940a2c5.rna_seq.genomic.gdc_realn.bam	79662a11ef583481f6b3bbf4a16b4569	7141480225	released
efd28d99-fead-4f7f-a6b4-1ee2e027aab4	897e33bc-3862-47bc-8277-a9b1b5371802.rna_seq.genomic.gdc_realn.bam	3c0089f101f34834868fbcb9710a303d	6001769616	released
cc28cd2a-e26a-4a4d-b4a3-c063cf1d76c0	525e9185-ed15-403d-8987-93c50e4b89a1.rna_seq.genomic.gdc_realn.bam	00118f24fd116819c34beb428d4933c0	3025533911	released
e760343a-5fc3-4a79-8ad1-3a82cb93acd2	3ddd596f-b02f-4b51-a837-3c684437600f.rna_seq.genomic.gdc_realn.bam	303a056bc8d74ef7c7d66efeafaefdfa	4061986257	released
e6be56ed-7a45-471e-9904-758096073e9d	e0e055b6-6800-40e7-bde5-718823408f0c.rna_seq.genomic.gdc_realn.bam	71979163ad6d28f8dc9cd810414b5037	9866959629	released
afe6a6d1-000c-4f71-aabe-1bca0def2eae	8da65700-04c7-444d-826e-ec2e692b257b.rna_seq.genomic.gdc_realn.bam	a201739f09d1aad11a89b1d80b4022db	6991517023	released
76c75af3-4a0c-47a3-822c-deb4b69ce539	0bb88c14-58c0-45d8-a8f3-f41840f62d37.rna_seq.genomic.gdc_realn.bam	93462eebcbcf98c266eacae818b2a30f	5373096649	released
de346e7e-e806-4cb9-89e1-e68315b55021	06deab65-ccea-473f-ad0e-7e3928df2e07.rna_seq.genomic.gdc_realn.bam	7dea15e18e2a451da9962fb03c999595	11446231679	released
7239640f-ccc9-41f3-9fd9-e81c26125c0f	5444c7d2-9c7e-4b9e-a8ee-7d64c375be17.rna_seq.genomic.gdc_realn.bam	859e8327df290daf8538e6e6c5cb0d4d	6462299431	released
5f3e279d-7f3b-4634-9d65-8e601f45f0f4	c55c7a04-580b-43e3-b138-f83bd3003875.rna_seq.genomic.gdc_realn.bam	efb78b3c60c936bc9eed424e424654b5	7888944050	released
60595998-f42a-43f4-be43-d8cb398eaf3c	a585711d-48a4-45bd-bb45-f9d2a7717af0.rna_seq.genomic.gdc_realn.bam	c5be9ac01b98c11bce4f637ac5891829	5882054523	released
6920f7d3-5755-41f5-8227-16327de30ca0	aae80a97-730b-4180-93de-56ddbb262419.rna_seq.genomic.gdc_realn.bam	83dbba9b2d13c98c9f0aafeb727df986	9702476346	released
fd97c225-cc46-47cf-9f5c-f92d14dc3fcf	4ad05e6b-e3d8-4048-8f61-1e79e421de0b.rna_seq.genomic.gdc_realn.bam	b22ff8d7d5ee99a905a97fa9da25805d	10391991848	released
d1cbb649-f240-4429-b23d-726788bb425f	48fdafbf-3f8b-46ba-8aa9-f081f0b54739.rna_seq.genomic.gdc_realn.bam	631117ae81e383af4d806bd5626ffef4	8059567738	released
84c88ecd-cfcc-46c1-bbf5-ae30a3a2b86c	1f7293ad-85b2-4d42-afcc-88cf1027cf5f.rna_seq.genomic.gdc_realn.bam	9a72af35426811c03fd1170712dcbf5b	13839214214	released
407b7cef-a081-4af8-ac57-3de81d118a58	9c92bdc5-8b9b-4843-82a4-2fa6ee4d40a3.rna_seq.genomic.gdc_realn.bam	c5ff22020a1956df333c6f2b217a2cce	11610223092	released
6979c494-8d2b-4279-bcdc-125001241a1f	1a0143ed-cd70-498f-b094-bc71b6921fb3.rna_seq.genomic.gdc_realn.bam	82dce90f5afc25911bd944867c232139	5749758210	released
97f37f9f-c274-4274-8800-326bec538f76	fc4f0b8e-ced1-4543-a21d-3cbb2d269eb0.rna_seq.genomic.gdc_realn.bam	c5a6fdaa8de59f748ba8e3fcb670c298	4768470198	released
f198b7e8-8927-4c8c-99cc-b4802b656324	23aeef43-0657-45f1-835e-52a829f0bea2.rna_seq.genomic.gdc_realn.bam	9ca777a6a7a46f09871963fba5c5e0e2	4879105343	released
2f9e6340-2c94-4ff4-a9ca-5bfdcec62dd6	9ce317be-70dc-4dd2-86b5-e6f79be6f10b.rna_seq.genomic.gdc_realn.bam	af28d737f9af61ff77c9b5c11b7ac2e9	6051161290	released
fb091d8f-779f-452a-ab0c-ff59cd822483	9f97863a-5019-41de-a095-dd20c4d55e02.rna_seq.genomic.gdc_realn.bam	978d1c5af418200f38a0e767d0c40c8c	9454786125	released
b38575e2-47b8-41dc-851a-bb1726d2b9ce	5f74c5cb-1127-4a5c-975e-58e5abc4db03.rna_seq.genomic.gdc_realn.bam	811f28f5f16f1f4a45a7b9f451bd0d06	9313844058	released
c4334889-91a2-421a-8e17-c834fc6f62de	57048ebe-3153-4e65-bbca-eadb92b99d31.rna_seq.genomic.gdc_realn.bam	b6af07c494b2cfdadcd3fa7449523236	15837719604	released
9d211e37-9c7e-4773-b306-f08864bbc4d7	6545e778-687c-4b82-b6b6-b5d438879069.rna_seq.genomic.gdc_realn.bam	2f980ca681f8d79cef94a9d94cd32a61	9760011738	released
567c5d5f-2b27-4070-86c3-3905d06ed02b	f6f15b7f-1af0-4da5-8ca5-a4b488d8f412.rna_seq.genomic.gdc_realn.bam	c6ce5b3ab672fdd83c5ec0857b95e8c5	11950910608	released
8ebd4c54-1436-4756-a82e-4628b53586da	cbfa6fea-3a77-4d0f-ab15-12307d08055a.rna_seq.genomic.gdc_realn.bam	da8f083ecf9b9f7d74dabb7d4d0bf5fb	10873313952	released
b61793ab-cf8a-496c-8306-76aa7d365be2	22d87348-bca7-4428-b8e2-2f161d77bcc5.rna_seq.genomic.gdc_realn.bam	7c07754d559eb601cdf85717a8ad1f39	11701717197	released
e5976aee-2a56-457c-80e5-00824254f6f8	461cd8f2-fe53-448d-b6a9-0a95792464c7.rna_seq.genomic.gdc_realn.bam	5447cee913448d81785459c188208c49	4104258820	released
6dee9448-b65a-498e-9490-7c282fb3b07d	593623b6-0f7d-4089-8697-518c573c86c6.rna_seq.genomic.gdc_realn.bam	02b2a7d3edf1db5d7aed639f5dd0f99f	11055019550	released
2437e6c6-92ca-4bb9-ad5a-989aa17865ea	7edd63ce-c5bb-4209-b8c8-98af0fae03ed.rna_seq.genomic.gdc_realn.bam	6e19716795d9b1a66928da87891b5244	5905113172	released
a0318562-280f-4b8a-8ef9-39857547f3e4	ff36264d-8485-46e6-8259-0b55f651ed8f.rna_seq.genomic.gdc_realn.bam	b2e9d44e477a338c04e4838a8f80c00d	4663042397	released
b3c414f8-454c-4a45-8d72-69ed5aafcc11	8536c3c1-1e75-4ebc-b792-30d7d228a117.rna_seq.genomic.gdc_realn.bam	247b7466897194f9911ae130626e821d	8914313058	released
163fe4e0-202d-4ca9-aeb5-0043042e760f	60cc41cd-a0af-4cad-a4be-253781e2f0b8.rna_seq.genomic.gdc_realn.bam	bf1fbb2e3f1b9c3af18b23dea30342ae	4407401029	released
1f8160a9-4e65-4d8f-a83d-39b6e03b38f3	f6108b9b-e02f-4608-bec3-bcc0112d05b4.rna_seq.genomic.gdc_realn.bam	381e1ec579d4fb19be47ff4795a8af39	4611547262	released
073e7f71-5583-48fc-a037-4f799ec2d811	6200626d-556e-400d-81f4-e397ce49585f.rna_seq.genomic.gdc_realn.bam	bbd3be08d731f179750171e92c1d9696	4463777086	released
c508b0d9-0d3c-4737-b19b-34752dfe3cbc	ef11ddff-02bb-44e2-ab77-fadde20acd87.rna_seq.genomic.gdc_realn.bam	726637d65d250b105b38b16a012a2ca6	6193425994	released
755e3d1a-38f8-4ae3-91b2-1da34dc5c404	256e320c-e4de-4918-b3bc-b71657bfd4cc.rna_seq.genomic.gdc_realn.bam	49afd11e5558d6c68290e8664d7d924a	8277789178	released
6a2e92aa-b57f-4e1d-b61f-1162472fe62a	fdd9f9f1-8b02-4b83-a8f6-f28f968bdf54.rna_seq.genomic.gdc_realn.bam	a467fba107ad74dfe36339f596c8a10a	9025534533	released
af2f19ca-dc08-43b6-ae40-811cb952887a	b573a788-d117-48b0-9cab-c4ecbde82706.rna_seq.genomic.gdc_realn.bam	ff117cddcfb499c397a883c2c3cf1918	9283540209	released
9aefd391-6b46-40aa-96a3-b81b96b68bd9	aefc9460-27d4-4d7f-8167-baa2a80935b7.rna_seq.genomic.gdc_realn.bam	6b4487633d6f76c51cb0b69bbb3deb1c	3355855558	released
0fd61331-8363-402b-8d87-88bb39f467d0	534541e5-89a2-46bc-98d3-1fed57d6e4c1.rna_seq.genomic.gdc_realn.bam	5d75c9fa42fa9a9d2903eff1e40f0122	6548181121	released
0bd949c3-479b-4fec-a3e3-83a0e0f437a0	6804af50-1b4f-4872-83b8-bae24d398cb4.rna_seq.genomic.gdc_realn.bam	27f200824fcc36df38302646f6f4a5b2	8666029909	released
75fe49d9-5526-43dd-8e6b-9929d72bf761	57d89d75-a9bb-4bd3-af76-d29def9a9625.rna_seq.genomic.gdc_realn.bam	748b148aac17ff5f2a8dc129eb301a4c	5249236291	released
b3cb85eb-5102-4af1-9633-d16b75fd80ad	0ba8665b-be52-4288-838a-8f5d189f809d.rna_seq.genomic.gdc_realn.bam	8f40fa72defce07012144fad786beaa3	3077654075	released
5ef1801d-6587-4782-ba2e-5d13d23dca3a	ee14c1ac-fa18-4be1-b836-a1274abafe28.rna_seq.genomic.gdc_realn.bam	cc9cd8453cb9bffefdc4085a8dc6cfbe	4865896547	released
b5ec48f2-021b-439d-95f0-5b467727b469	3b286ed4-51bd-4a1e-9eab-b0ee9adf3b72.rna_seq.genomic.gdc_realn.bam	6b16eddd76d52caf16a724fd3547a175	8611281145	released
a5280c09-2f78-4fd5-9ec3-8888fac58178	07c5dadf-e801-4c1f-9109-7a2495407c75.rna_seq.genomic.gdc_realn.bam	996cf9ad7f59b929f5c644dbcf7c5c28	7354452599	released
a5b878f4-5fe7-4f53-a61f-d653d435b24c	a6a6b9c6-9db7-42b3-a09f-770b7e126fbb.rna_seq.genomic.gdc_realn.bam	c951b5dc37ce83f3e52ad22119900e48	3788028464	released
98491bfe-757d-4255-9d4e-3ab4473b92ef	07c8891d-1917-45f8-bd1d-4c59d1baafaa.rna_seq.genomic.gdc_realn.bam	4714074758f87dce039d91d6ba06ffd1	3227901777	released
93c69bd1-3426-4475-a59a-b5f6c25222b1	20cddb4c-1ad4-4f0e-bd5e-3071f573b2d0.rna_seq.genomic.gdc_realn.bam	ab6613b1fcc88c72fd7d4de3793f146d	9883084574	released
4ea72757-c15b-4c9d-9279-35fe484ad03d	3e5fa22c-f02a-4da4-881c-6aa2869058c1.rna_seq.genomic.gdc_realn.bam	ef1395472e8b11242f86f36731a9afb0	9094580593	released
6f00af19-888a-4b18-bafc-571ce343fae5	df2ac75d-208d-4cc1-867b-aea3e36117c6.rna_seq.genomic.gdc_realn.bam	3396b790a9c627ffcec02502e37a9eb6	4294693103	released
48a9f86c-daca-482e-9649-92969280844d	e0e9a0df-7052-4d42-b3fd-10ee23ceae62.rna_seq.genomic.gdc_realn.bam	c002aba8bd77e0c245cea738d01dd42d	7255872893	released
aa4ab9d9-dd7d-4667-9a97-cdbf33231c12	894424ab-29c3-4f41-88e7-f59d0df10c28.rna_seq.genomic.gdc_realn.bam	5a2ff6610b7f509463ffb458ae5e4137	4537047332	released
f6c015e7-77ce-4f83-bcaa-ae7e2446bb75	b6ddcda9-dad4-4e70-b12a-db197a496713.rna_seq.genomic.gdc_realn.bam	c430008b75c55805220c50030f40000b	8730748758	released
e42d956e-d8fc-489f-adc7-de9dd6e069c3	d0f1d923-1014-4a12-824b-9939fd75f9b1.rna_seq.genomic.gdc_realn.bam	a944465a60e9f7f3b7768b798372e30c	4412365326	released
674b9bdd-c5e2-4539-802c-734f69b58097	49ab8f1a-6252-47b0-9f16-63e065f33efd.rna_seq.genomic.gdc_realn.bam	5f43571ba1fa0e77655ab0f604dbd93b	6857315826	released
5ac9189f-8764-4095-9313-e6a115b88720	e9f19ff2-29c5-4578-9c23-9d58c192ff59.rna_seq.genomic.gdc_realn.bam	6557db435412888707fa67ccf87a4328	8177379857	released
2f7e20ee-2db9-4ec9-a39c-d4735654b857	1ca692e6-1dff-4d84-ace1-671bac7b9f61.rna_seq.genomic.gdc_realn.bam	3c311cc0f5ca12808093704917372aee	11646443916	released
384ffb41-7d1f-4125-8c6b-670e5163ff65	ce68bb71-4052-499c-bf2e-81d9c0dafc9b.rna_seq.genomic.gdc_realn.bam	41d3487111ec4ce3332007a892e70864	12016912598	released
1e197fa0-d91c-4faa-bc27-806a1500bafd	758b1a4d-bd46-4611-b8c3-49c5f62a2dab.rna_seq.genomic.gdc_realn.bam	11979b22ceb48b6eda868fbde8d061cd	10402519846	released
aab35043-7ce8-4237-a732-45df7920a9a4	9aba4243-1817-4f5f-8e9d-66da98229246.rna_seq.genomic.gdc_realn.bam	58be4cfdd091c82d353a4b77e85ee476	13035146801	released
995183b8-de28-4e1b-a06e-d5e0e448d851	3c6fdcc9-916b-4ec2-be58-1dd15e7d94a2.rna_seq.genomic.gdc_realn.bam	461a68b4ca3f70f39b69f1435aac2d47	6072726051	released
06a7cb83-03c8-4ac4-b7c1-a037951c289c	f3bf4152-5e1d-42d2-920e-9dfbe2e0dbc5.rna_seq.genomic.gdc_realn.bam	6c33b48fd8f377f6e1eea73b8a69cb6e	8425014881	released
214071c5-0658-4106-9e95-0f16b29d4f9c	6078603d-a4e2-4a1a-abca-01fb63106888.rna_seq.genomic.gdc_realn.bam	3c453e1f6b35857419955b9e3799bf04	7114888111	released
61e0dde3-81f9-4c62-8dc3-a338e368678f	d7339ba2-0cc2-40b7-9dbe-f8f3366b20d9.rna_seq.genomic.gdc_realn.bam	fbcb3cd811e1294d3061140d3c6e553f	7344971289	released
6d2d8cc2-4e19-4e74-97dc-45e6eeec5e1c	c649e0cf-b787-4d0c-bab6-d81f7e491b15.rna_seq.genomic.gdc_realn.bam	347265ced5df435a746b0237e04cb15b	4934736933	released
168678cb-22de-4ac3-8610-3d1a110c2c3a	f01d4b93-8aeb-4b87-a063-59d7b6057fba.rna_seq.genomic.gdc_realn.bam	10115ba8ec344e071ae6fde5ce476790	6481946525	released
14214c45-8108-41cd-b07d-e020e8436f7b	eaaacefc-a798-4b6e-8471-0fde96a80bb9.rna_seq.genomic.gdc_realn.bam	710498e9ba2010084b886825b9ba8094	7236172286	released
b2926c07-53fd-43ca-a2e3-70c4d6f62bb0	ecef82f6-3009-4345-a56d-d028535d78fd.rna_seq.genomic.gdc_realn.bam	a28c7520ef094cd21395a94d8de3cc7d	7725886112	released
9475f7c5-a6cb-4a6c-ba29-a7e6e118555b	d737cd97-619a-4fc3-9ae2-87e1f4b19beb.rna_seq.genomic.gdc_realn.bam	3ede8d4e0d3527af65d9afb926a2d5c6	6056461486	released
c915194a-3127-4879-8605-8abfa260c1f9	01ebdef8-920f-4b71-8b44-512598962d6b.rna_seq.genomic.gdc_realn.bam	85ff8744f196b0fd5e575f28c3375014	9404997018	released
8ded18c5-1cc7-448d-9dbf-03af338540be	828b6221-7b05-4e5f-aee0-0234f06fb81e.rna_seq.genomic.gdc_realn.bam	abb3c26e6ab9379d5740338ce62bb8fa	5149229188	released
2ae7be19-5b29-40e7-a29a-2628baabbbec	b99ff949-1922-4948-8d02-2ef2aa3dfb3b.rna_seq.genomic.gdc_realn.bam	3ce5846032d6b36b72ebce8e48f52b65	7469352474	released
